14627763,23
14639505,10
14661020,11
14698650,3
14702504,31
14747579,4
14781941,7
14823212,17
14848701,4
14856677,17
14878810,24
14894434,4
14942506,7
15001162,11
15037257,3
15107052,20
15139703,22
15141106,7
15150507,24
15159389,28
15278691,20
15311193,4
15319415,3
15327045,7
15351162,4
15395718,7
15404026,4
15412372,24
15422485,4
15469911,7
15486822,24
15598386,24
15608876,23
15617795,4
15644864,25
15665254,22
15812408,11
15903413,4
15910459,10
15915762,24
15921853,20
15932451,24
16043606,20
16054380,20
16070890,3
16147407,11
16161141,4
16183252,28
16211622,10
16234456,10
16323876,28
16377946,11
16457423,25
16544603,11
16545853,4
16587357,20
16655601,3
16679154,17
16791579,4
16797303,17
16871886,20
16908081,22
16951811,4
16961331,24
17024648,4
17036848,10
17065231,20
17083616,10
17095085,23
17120528,28
17156169,24
17197238,4
17212587,10
17248846,20
17335268,24
17336856,4
17355780,10
17366428,10
17446194,3
17461992,10
17477415,11
17504524,20
17533676,11
17550995,24
17560135,10
17567342,20
17573100,7
17633198,10
17663193,4
17666858,18
17670740,23
17755085,7
17760528,28
17824868,20
17826306,4
17835358,7
17843523,22
17887477,17
17888049,4
17927949,20
17934964,11
17945770,20
18035302,4
18080280,4
18137147,11
18226098,22
18375420,3
18398767,4
18425757,24
18465845,10
18483509,11
18511151,3
18524824,7
18543527,11
18591555,3
18609207,11
18609544,10
18654759,12
18664591,7
18714150,22
18790046,4
18802886,7
18847739,20
18852447,28
18887563,28
18935167,24
19002467,10
19049808,24
19072585,3
19084717,10
19137776,7
19155939,24
19215657,23
19217666,20
19238790,24
19325173,22
19393772,24
19419410,22
19520684,20
19527162,11
19538818,24
19564942,4
19577986,4
19599681,24
19603046,4
19621104,24
19707583,24
19772332,20
19821425,4
19833856,28
19835711,22
19868390,10
19883707,20
19910826,11
19940653,28
19943299,22
19960406,22
20024572,28
20039059,22
20102690,28
20138211,24
20147809,24
20283500,4
20299057,24
20307005,4
20324188,28
20351507,10
20354134,4
20442334,4
20484720,4
20613582,17
20619147,4
20625058,28
20732939,3
20796576,22
20801652,22
20810551,24
20822981,11
20865925,28
20886551,28
20905335,10
20916821,11
20953440,3
20958971,10
20981497,24
21056447,24
21143707,22
21180337,22
21189653,24
21199309,24
21221831,4
21284268,24
21328603,28
21333464,25
21345266,13
21361201,24
21400581,1
21412109,24
21476363,3
21520616,25
21550404,11
21562034,11
21663699,4
21715604,17
21846686,24
21899902,20
21952070,22
22006548,23
22026513,4
22026699,11
22045252,22
22059431,4
22088133,24
22108366,11
22148769,7
22151668,25
22220565,28
22241427,17
22254438,3
22310275,24
22354717,10
22356813,20
22369643,20
22392317,7
22431201,31
22465905,3
22473015,11
22566409,22
22576732,22
22625693,7
22672059,10
22680885,10
22683596,4
22690081,7
22696303,10
22703860,7
22793925,4
22797458,10
22843798,3
22892454,10
22926161,25
23041684,3
23046070,20
23064279,10
23104010,11
23123970,11
23125327,28
23164433,4
23168240,24
23201709,22
23210477,4
23256908,24
23329774,28
23361538,10
23364013,4
23426904,24
23428933,17
23461896,10
23476504,22
23507485,14
23534269,3
23567584,11
23585742,22
23593760,24
23598996,23
23619082,28
23666397,17
23677661,22
23717150,4
23727935,3
23780082,10
23787503,23
23794734,23
23823687,20
23843700,11
23924164,28
23940536,24
23974893,3
23988736,24
24061641,10
24097472,4
24115274,24
24163534,4
24180464,17
24193885,11
24234838,22
24236984,20
24248209,10
24248418,3
24270849,11
24281979,22
24324862,7
24356147,10
24366340,24
24385398,20
24536006,28
24546166,20
24561967,24
24632589,10
24668563,11
24698443,3
24704288,23
24707251,10
24717582,7
24740752,22
24741440,11
24743873,22
24765180,24
24783165,24
24803848,10
24837444,22
24852539,22
24964368,28
24990770,3
24999671,3
25009623,28
25013438,24
25084510,3
25089382,24
25101953,7
25120273,10
25136296,10
25137388,7
25169586,25
25184924,24
25187518,7
25250061,11
25257353,23
25257785,4
25271036,7
25275837,4
25304676,3
25314271,23
25366674,28
25367001,28
25488256,24
25521518,4
25534148,23
25564594,4
25582752,20
25606425,10
25615770,24
25694193,7
25700827,3
25758623,11
25904935,7
25951976,4
25990087,24
26011310,7
26088888,11
26153273,22
26173365,22
26316629,4
26345433,11
26404346,11
26411839,11
26493944,4
26495767,24
26525286,11
26570422,23
26580119,4
26620390,24
26654704,22
26701294,24
26709426,3
26712208,7
26726300,22
26815958,28
26826994,7
26843106,4
26843434,18
26864503,28
26929025,3
26939432,22
26950460,7
26956108,24
26995760,28
27003081,24
27133017,11
27193227,7
27225966,24
27292161,7
27385721,10
27416333,4
27425285,20
27474462,28
27511883,20
27671987,4
27728787,23
27749898,7
27759494,20
27772507,17
27805622,24
27809627,4
27817300,3
27945125,4
27962890,24
27978576,10
28008368,4
28029349,24
28057155,13
28065540,4
28067289,28
28148733,7
28156687,10
28210641,28
28217713,24
28228666,24
28229087,28
28242263,10
28265007,11
28297365,3
28331195,7
28336168,25
28367437,28
28372423,4
28390479,11
28434546,17
28501909,3
28653740,28
28698149,20
28728303,22
28757691,4
28763178,24
28815559,7
28850572,3
28916381,11
28927821,28
28939761,24
28956484,24
28989501,22
29009807,4
29102449,10
29145097,7
29230783,7
29323954,16
29432195,22
29461618,3
29493684,23
29503734,7
29526033,3
29545284,10
29576577,17
29612902,20
29658781,24
29713747,3
29758356,10
29853539,20
29891961,22
29900576,7
29914777,22
29932817,24
29942053,23
29972029,7
30016236,4
30021243,22
30021696,7
30022271,24
30074975,24
30079076,18
30080721,7
30124828,20
30240294,10
30245465,24
30251767,20
30310189,11
30387655,3
30418807,4
30425101,24
30555815,31
30573187,24
30580581,11
30588514,17
30594203,23
30672503,23
30728387,24
30749156,24
30754504,4
30809391,11
30862839,11
30915425,22
30917832,22
30944769,24
30967623,24
30968031,3
31081179,22
31081610,4
31118551,20
31148282,10
31158343,17
31189761,23
31199247,4
31201334,22
31242111,24
31260191,20
31267167,7
31318683,4
31318716,3
31328608,10
31385773,24
31408313,24
31415087,24
31445329,3
31452979,22
31453677,18
31467438,17
31542521,10
31613782,11
31625723,24
31627759,10
31629705,3
31647561,23
31753086,24
31800710,4
31802901,23
31826253,17
31886379,17
31932231,4
31973504,3
32027537,22
32028705,24
32098062,10
32169781,24
32194530,23
32231041,17
32231468,11
32237275,22
32272907,20
32279211,23
32302217,10
32356992,28
32380010,24
32411461,4
32423590,3
32487241,11
32494699,24
32512969,11
32641483,23
32702615,20
32731404,3
32774138,31
32804757,7
32826600,10
32835478,24
32870213,4
32895165,3
32896016,17
32929834,12
32953233,24
33003506,24
33053537,22
33054141,22
33075272,7
33100111,7
33126554,10
33292687,25
33360447,10
33369628,4
33387285,7
33402745,11
33409030,3
33438930,7
33448389,24
33464401,22
33484129,7
33590308,10
33610507,7
33706664,22
33787557,3
33794509,24
33802841,7
33817886,23
33826912,10
33858235,24
33899987,22
33914662,7
33924371,7
33979272,17
34046004,24
34059365,28
34061573,17
34091220,4
34139980,24
34145544,24
34216096,25
34236869,24
34291193,7
34304869,3
34311139,10
34316463,20
34318811,28
34335176,17
34339769,28
34340051,20
34372813,6
34382524,10
34428957,22
34526699,28
34632231,24
34699594,17
34708600,22
34762244,13
34765834,29
34771313,4
34789036,7
34964158,24
35017802,11
35128355,3
35217889,28
35237632,16
35250640,7
35384981,11
35387512,3
35427080,24
35445348,10
35478048,24
35479941,3
35575392,4
35612057,11
35639314,7
35656800,3
35682629,24
35733364,24
35748200,24
35771386,17
35784237,10
35807990,20
35820087,24
35835849,7
35854534,7
35865023,20
35914229,17
35937657,24
35949616,28
36022729,28
36026115,28
36027341,11
36091867,23
36108739,11
36122664,3
36133414,28
36254512,17
36304300,4
36386523,28
36390684,22
36434294,3
36462497,24
36486173,4
36489185,4
36564696,20
36680676,11
36810200,3
36822119,10
36896105,23
36901545,28
36904804,22
36909835,11
36928557,3
36964892,24
36974130,11
37006617,28
37029064,4
37083990,20
37149627,3
37149969,24
37169823,11
37254443,20
37255450,7
37297454,4
37297822,24
37306439,10
37324342,3
37373125,20
37382004,10
37507350,28
37589292,4
37594422,3
37641408,7
37652167,7
37732618,4
37782720,24
37825306,7
37933467,28
37957605,17
37990462,24
38070210,24
38086720,22
38090282,17
38141606,7
38163146,24
38166204,20
38177174,24
38227407,7
38266227,28
38288378,24
38291516,24
38294857,22
38294998,4
38296378,4
38308954,4
38350574,10
38382581,17
38386786,11
38396589,22
38455288,22
38457201,24
38466984,22
38500955,23
38508268,24
38515354,4
38525426,25
38607000,10
38652465,11
38661562,3
38668159,3
38688049,3
38725945,20
38734289,7
38749495,22
38765027,24
38766600,3
38802118,24
38842915,11
38884188,5
38887786,23
38931555,11
38949500,20
39010181,30
39010738,11
39018508,28
39090332,20
39096264,22
39138161,24
39155634,20
39160613,24
39177802,22
39186090,7
39231928,9
39244787,4
39264590,4
39267167,24
39277819,3
39308938,10
39412099,3
39437998,7
39501955,23
39516093,24
39562662,7
39565071,22
39579635,10
39586763,20
39626938,10
39637526,10
39639419,10
39667560,20
39752119,24
39801201,20
39835010,7
39876284,11
39896438,28
39928037,3
39932933,3
39941229,4
40034548,24
40037886,24
40112335,20
40146129,11
40149757,17
40199454,3
40245483,22
40372313,7
40378453,3
40385666,24
40409723,25
40438529,7
40453448,20
40470937,4
40488839,4
40570921,11
40718632,22
40745797,3
40768255,7
40771790,23
40777859,4
40807250,4
40812532,11
40817959,25
40866293,24
40931440,23
40945603,3
40955264,4
40992609,20
40998669,17
41069297,11
41135223,10
41160020,22
41169855,4
41174092,10
41192294,24
41215423,25
41322422,11
41352134,24
41354421,10
41363788,10
41378827,11
41414726,28
41417118,22
41436682,3
41441081,11
41503741,24
41519001,10
41524348,4
41617878,23
41685432,28
41703772,22
41721304,24
41738909,11
41779380,10
41825286,4
42010733,28
42040305,7
42058644,24
42080758,11
42088796,2
42126538,22
42131381,23
42138899,17
42183938,28
42273282,22
42283876,3
42404929,24
42553960,10
42709034,3
42718417,24
42723035,24
42726654,3
42750294,10
42768024,24
42810706,24
42902901,22
42911445,24
42927220,22
42960977,7
43031829,25
43043345,10
43057625,28
43058682,3
43089334,20
43097332,28
43105571,20
43116230,4
43118953,11
43159794,22
43170438,23
43174712,10
43244428,28
43305877,10
43381387,22
43408650,7
43451465,4
43456278,23
43514167,10
43524775,23
43563404,28
43641373,11
43642611,12
43682430,24
43700135,28
43767386,11
43777305,10
43859420,28
43867944,4
43895950,17
43920676,9
43952530,4
43955416,24
43971438,17
43986768,22
44011714,28
44021809,10
44038481,11
44043403,24
44061778,22
44121464,24
44148840,7
44154892,28
44206929,22
44351915,24
44383915,23
44409987,17
44451333,24
44500769,20
44510304,20
44520969,24
44559789,7
44574850,22
44590184,22
44700911,3
44723378,24
44724381,11
44743518,3
44754499,17
44803475,22
44805541,28
44812161,11
44819450,10
44852790,10
44909857,7
44946221,10
44986030,10
45001686,22
45041119,20
45042519,3
45046393,20
45061673,25
45068540,24
45072185,20
45102894,3
45160122,24
45172818,4
45219483,4
45230919,22
45237595,28
45238055,28
45321558,4
45340834,31
45362754,28
45375214,28
45395990,22
45428204,10
45429985,10
45431734,3
45444253,24
45501712,10
45534782,28
45560447,17
45616928,24
45630242,17
45643675,12
45717391,24
45723172,22
45726908,4
45733642,22
45734478,9
45738359,28
45779488,17
45872375,3
45875061,4
45883192,23
45890359,12
45893317,28
45921196,20
45991412,24
46029905,7
46067335,24
46106115,10
46110014,10
46111383,7
46114911,20
46134673,3
46226517,4
46345937,7
46346423,22
46348043,28
46349058,17
46373489,17
46391943,24
46408175,28
46462272,24
46477636,22
46601257,10
46633937,4
46762992,24
46799442,4
46836903,7
46853504,24
46858376,4
46875879,28
46922205,11
46948333,25
46963808,24
47019944,11
47025886,4
47041265,24
47062746,24
47078496,28
47098422,28
47205445,24
47208743,10
47277592,3
47290625,11
47328038,28
47360195,24
47396885,11
47429931,24
47462457,4
47517354,10
47560281,20
47561249,28
47587796,17
47681044,11
47696353,24
47720114,10
47747569,3
47781263,3
47785654,20
47786710,23
47789971,7
47795421,24
47829578,7
47853946,4
47910805,11
47916604,24
47921011,25
47946629,4
47952468,10
47962476,24
47998848,7
48028676,20
48041723,3
48101021,23
48150369,25
48201631,22
48372216,3
48399383,11
48415362,20
48442004,3
48448766,20
48487485,3
48497965,20
48519850,25
48530771,24
48553891,22
48563738,7
48596081,3
48603299,23
48648436,10
48721414,7
48783927,23
48829581,22
48857740,30
48900766,28
48928822,10
48941574,11
49025102,11
49065605,24
49100033,7
49102467,22
49211377,28
49217692,4
49261777,20
49314667,4
49499987,24
49688393,12
49702701,7
49702955,10
49728013,7
49744380,4
49750352,20
49760587,7
49765145,4
49773234,28
49839991,24
49924194,24
49948429,24
49958113,10
49973217,22
49999505,10
50003450,28
50065589,4
50078147,22
50080374,4
50140170,10
50203383,10
50292048,4
50311734,23
50314776,7
50363587,23
50411798,3
50421501,10
50424758,24
50427903,28
50469169,10
50507737,20
50509864,24
50526832,24
50527874,24
50596579,23
50616578,9
50649800,3
50712644,3
50730201,20
50737223,11
50737547,20
50757331,20
50785387,24
50844411,28
50938513,22
50989463,24
51054142,4
51123262,28
51189304,7
51192110,24
51227466,24
51311457,24
51326545,10
51346851,7
51357190,31
51377332,3
51386751,28
51389117,28
51400745,15
51425046,11
51435672,23
51438773,7
51488579,20
51501963,3
51510948,20
51522532,28
51537486,11
51558786,20
51576922,11
51623292,24
51637844,4
51657063,28
51659026,28
51705809,28
51715758,10
51718893,22
51792192,3
51800543,24
51841005,24
51880903,24
51923395,7
51941922,20
51946716,24
51978428,24
52026349,4
52056370,28
52072363,11
52080772,24
52119753,10
52123025,17
52138710,10
52177811,24
52180410,20
52194360,3
52262999,22
52330640,22
52352749,19
52380640,10
52394556,10
52518250,31
52524904,11
52543769,25
52607349,20
52615635,11
52644685,25
52664282,24
52680134,3
52746494,23
52840821,28
52891473,28
52917550,22
52952673,7
52960731,24
53012922,11
53019997,22
53036880,3
53079211,4
53080536,17
53095555,22
53097569,4
53186236,24
53213173,22
53228904,3
53261285,10
53263232,7
53299877,25
53315032,20
53420060,25
53516503,3
53531139,11
53561603,20
53658757,4
53687711,4
53713772,3
53726084,11
53789470,4
53807393,22
53816212,17
53842130,28
53846521,23
53884648,11
53905538,4
53911515,22
53961319,4
53966754,4
53971225,4
53982945,23
53993952,11
53997411,24
54071453,10
54127927,25
54132266,17
54145386,22
54186036,17
54193615,25
54226467,3
54261000,10
54283970,3
54361753,28
54411798,22
54471867,11
54496458,4
54528731,3
54539171,28
54584164,11
54609259,20
54636148,17
54648881,24
54699925,28
54719945,17
54744936,22
54781908,4
54823337,24
54907653,20
54941988,10
54944673,24
54983559,10
55004625,24
55015814,28
55044049,11
55091542,11
55116061,24
55144922,22
55181599,22
55198265,7
55202615,7
55223954,28
55236101,24
55272873,4
55283549,10
55298311,11
55307386,28
55320460,3
55325337,4
55379536,23
55423083,20
55440201,7
55563789,11
55590706,23
55604201,11
55626642,20
55645302,4
55651656,3
55729157,7
55747346,7
55747567,3
55864617,23
55871059,24
55904740,7
55910096,11
55917987,22
55953120,4
55980694,17
55992242,11
56013813,20
56024760,3
56028625,17
56054585,11
56065180,10
56082770,20
56116848,4
56124853,28
56163437,24
56167434,22
56192770,7
56213825,22
56226642,4
56237826,20
56242168,3
56290285,4
56307187,20
56307510,10
56311682,4
56345691,4
56353989,10
56376871,11
56468974,24
56470269,20
56470866,22
56582369,11
56595459,28
56606465,28
56631455,11
56632788,22
56663834,24
56710386,24
56752351,24
56810143,24
56837923,10
56839312,4
56911303,20
56930028,24
56982759,24
56991233,4
57001807,7
57008340,20
57011427,4
57027181,22
57027510,11
57057820,17
57094882,4
57106661,10
57164445,11
57172447,11
57189615,11
57214639,4
57251796,11
57300836,10
57380133,28
57386733,3
57417589,4
57434840,4
57443917,17
57446330,24
57475635,25
57487455,3
57504917,22
57505664,24
57511814,25
57597864,24
57685909,28
57709806,11
57885227,28
57914245,22
57978104,22
57997026,24
58182777,17
58259889,7
58294627,24
58317610,17
58387585,10
58389857,7
58431900,22
58433789,11
58525594,28
58529240,3
58645815,24
58666445,3
58713662,22
58824744,20
58860924,10
58867266,24
58915219,11
59017390,22
59026732,10
59103278,10
59111921,4
59176221,14
59200905,24
59210540,4
59235180,3
59289188,10
59332255,20
59342857,24
59372588,22
59447131,11
59448336,22
59451026,4
59464471,24
59482652,7
59487459,3
59495617,28
59514999,7
59552557,24
59584419,4
59585872,23
59597132,11
59620826,24
59636101,25
59637393,28
59649070,3
59651613,17
59652421,3
59723512,3
59727754,11
59765367,31
59786667,7
59843133,10
59883299,3
59967496,24
59987192,24
60009553,24
60022693,7
60048382,24
60103730,4
60126758,22
60146080,20
60195986,24
60233115,20
60264593,7
60265084,23
60285042,28
60304591,28
60330788,10
60364475,11
60369142,24
60373679,3
60387181,24
60413016,11
60467926,20
60536935,24
60549387,10
60552204,23
60575583,24
60590214,24
60593641,20
60637002,22
60699301,24
60770138,11
60837479,11
60840741,24
60851100,17
60863550,22
60920839,3
60950400,22
60987735,20
61051370,22
61089430,7
61113457,11
61162110,24
61356771,11
61441544,24
61462260,22
61480843,10
61498295,24
61506129,4
61567015,10
61570189,22
61768307,22
61936544,28
61944120,24
61944385,10
61949307,3
62108776,3
62121142,10
62133796,7
62219684,24
62312758,24
62330091,24
62489258,20
62492703,4
62522352,28
62558617,4
62582026,24
62719147,11
62730322,24
62751958,22
62763713,4
62765264,23
62808302,11
62898226,11
62947741,22
63036908,4
63038443,24
63043935,4
63165674,22
63180070,4
63186376,20
63191466,3
63258761,24
63326415,17
63332720,24
63368724,1
63570086,24
63585419,22
63617666,24
63657973,22
63677674,11
63699217,24
63710484,22
63760924,24
63765021,24
63770070,22
63800920,24
64012169,24
64017924,3
64048483,22
64100590,24
64112919,7
64113067,28
64132707,10
64221296,20
64229411,10
64319552,22
64323509,22
64352607,11
64354141,3
64358685,7
64380025,4
64463276,28
64467583,20
64516168,24
64522314,7
64562013,7
64579847,24
64611818,25
64639660,23
64662915,20
64712065,3
64751209,25
64801993,22
64816640,25
64822025,4
64827049,3
64885780,17
64911738,28
64938839,3
65004935,4
65022759,17
65023507,24
65072131,24
65088110,3
65099590,3
65107638,7
65135505,4
65181587,10
65235190,24
65295164,22
65298903,7
65320076,7
65358544,24
65459337,22
65517930,20
65531852,4
65584786,28
65711299,22
65714324,11
65731039,20
65797579,28
65939090,24
66009660,9
66018564,10
66028490,20
66039530,22
66056367,24
66154473,23
66205085,4
66214249,22
66215925,22
66242445,7
66252015,17
66256427,22
66295102,22
66295387,27
66312494,24
66355021,22
66398813,22
66415777,4
66485452,22
66494590,3
66500232,24
66544993,24
66567489,25
66579900,11
66636759,10
66652443,4
66653949,20
66659279,11
66721674,24
66744568,23
66778925,4
66804902,23
66834645,4
66916656,11
67120008,17
67134515,3
67175830,23
67211503,28
67245234,28
67267908,24
67324517,4
67338198,23
67439200,23
67440409,10
67449179,25
67502218,17
67526145,28
67530675,4
67579380,10
67610501,28
67612845,7
67622156,17
67624370,28
67640508,3
67659648,20
67682241,4
67865013,11
67888848,28
67917945,28
67921886,24
67958360,4
67999923,24
68070734,20
68076362,22
68112287,24
68171042,11
68259334,11
68276768,24
68306975,28
68326466,4
68329218,10
68329579,24
68348234,10
68417914,22
68419353,18
68449634,10
68453176,29
68525612,3
68544859,17
68632094,11
68674394,24
68676653,22
68695997,20
68699860,20
68731987,3
68808903,3
68816814,23
68886450,11
68887929,7
68931078,22
68955164,28
68989920,17
69002832,4
69031955,4
69035948,3
69089696,10
69145593,24
69163355,3
69261127,4
69267920,18
69288337,10
69292279,24
69361158,20
69385485,28
69485169,4
69520430,10
69552608,23
69581183,22
69588872,4
69678271,24
69692686,22
69700020,10
69703825,22
69772377,7
69795867,28
69830354,24
69928639,28
69945484,24
69991378,24
70007633,17
70080106,22
70101483,11
70173390,10
70210942,3
70269470,3
70282082,22
70310240,11
70311636,7
70465164,11
70478991,22
70520766,24
70531517,11
70562823,17
70569760,28
70577847,7
70604423,4
70658719,24
70684988,4
70721211,4
70805288,7
70809297,24
70824129,20
70855563,4
70942327,25
71029866,11
71046709,24
71060906,7
71077128,10
71189018,24
71199654,11
71201076,17
71213366,20
71232762,20
71254444,11
71260908,11
71286817,4
71288342,22
71310766,10
71316141,3
71357054,28
71419970,17
71439744,22
71450128,9
71455289,17
71516369,4
71529001,17
71574146,24
71610313,10
71630215,23
71658742,3
71689486,4
71691945,12
71721458,24
71728162,7
71829996,17
71851331,7
71879769,11
71889577,25
71893964,7
71933579,10
71956059,22
71956624,10
71982288,24
71992861,4
72000908,20
72020628,10
72058326,4
72087193,22
72143552,22
72154360,25
72176318,10
72184707,3
72241877,10
72265852,10
72275679,20
72311707,10
72365956,22
72386438,24
72426952,24
72450325,28
72461990,22
72483921,3
72495451,3
72500815,25
72540035,20
72561326,4
72572625,20
72597675,4
72666176,17
72726753,3
72738199,24
72765640,11
72789937,24
72793171,22
72854013,10
72920436,11
72966793,23
73010128,22
73019292,20
73030317,20
73114243,20
73223153,22
73244586,28
73291667,7
73319711,28
73331888,10
73441055,10
73525345,23
73547233,22
73554424,25
73594755,11
73607290,31
73627715,24
73752453,3
73752742,24
73755893,4
73803318,23
73809600,4
73812683,28
73826778,24
73850257,24
73888387,4
74093215,11
74129031,11
74156258,10
74175639,11
74196429,7
74207096,3
74221892,17
74238496,28
74240156,10
74250992,24
74256909,20
74266615,28
74287843,20
74300186,24
74310340,24
74322094,10
74345551,10
74368556,28
74430238,28
74452357,11
74531190,22
74545371,20
74546331,20
74575961,28
74688666,11
74751058,24
74761813,25
74807119,11
74827663,4
74846420,10
74848580,10
74869143,20
74947958,24
74952744,4
75030791,24
75095333,24
75116805,3
75149444,10
75183525,24
75316806,7
75393903,24
75408045,24
75433616,4
75445463,24
75451271,4
75593079,28
75603708,11
75654887,17
75660985,28
75732191,11
75820740,23
75915145,24
75931113,4
76006073,20
76115076,22
76137879,24
76157726,24
76229435,4
76238853,22
76245437,7
76264760,17
76303605,24
76305977,7
76384303,25
76408929,10
76414986,24
76463401,23
76478753,11
76495937,20
76515876,4
76626067,25
76636400,4
76642581,28
76662386,11
76671264,17
76674713,24
76698501,11
76721290,10
76763383,10
76764627,3
76779295,4
76807058,28
76834028,7
76850498,20
76875867,28
76885625,28
76950016,20
76957702,28
76963174,28
76982086,22
77024343,7
77030665,24
77046943,22
77052219,24
77055863,24
77136580,20
77149923,23
77167835,25
77355621,20
77365959,3
77404461,22
77457852,4
77479071,20
77517734,3
77536749,28
77607094,3
77608215,28
77609893,17
77611409,25
77623815,17
77630992,24
